split,window_index,fall_window_order,subject_id,recording_id,class_label,class_name,cluster_id,cluster_mapped_severity_label,severity_label,severity_class,anomaly_score,anomaly_flag,anomaly_marking,refined_severity_label,refined_severity_class
train,7534,707,SA05,SA05:F06_SA05_R02.txt,1,Fall,1,1,1,Severe,0.1196199427039672,0,Normal,1,Severe
train,7547,708,SA05,SA05:F06_SA05_R03.txt,1,Fall,0,0,0,Mild,0.10113225510009444,0,Normal,0,Mild
train,7548,709,SA05,SA05:F06_SA05_R03.txt,1,Fall,0,0,0,Mild,0.11627461817785756,0,Normal,0,Mild
train,7549,710,SA05,SA05:F06_SA05_R03.txt,1,Fall,0,0,0,Mild,0.11682514756351198,0,Normal,0,Mild
train,7550,711,SA05,SA05:F06_SA05_R03.txt,1,Fall,0,0,0,Mild,0.10480358669445683,0,Normal,0,Mild
train,7561,712,SA05,SA05:F06_SA05_R04.txt,1,Fall,1,1,1,Severe,0.08506187759725986,0,Normal,1,Severe
train,7562,713,SA05,SA05:F06_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09931727551828368,0,Normal,1,Severe
train,7563,714,SA05,SA05:F06_SA05_R04.txt,1,Fall,1,1,1,Severe,0.10054035603208267,0,Normal,1,Severe
train,7564,715,SA05,SA05:F06_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09122496785038486,0,Normal,1,Severe
train,7576,716,SA05,SA05:F06_SA05_R05.txt,1,Fall,0,0,0,Mild,0.10909324567324352,0,Normal,0,Mild
train,7577,717,SA05,SA05:F06_SA05_R05.txt,1,Fall,0,0,0,Mild,0.12213906360769072,0,Normal,0,Mild
train,7578,718,SA05,SA05:F06_SA05_R05.txt,1,Fall,0,0,0,Mild,0.12058409536994297,0,Normal,0,Mild
train,7579,719,SA05,SA05:F06_SA05_R05.txt,1,Fall,0,0,0,Mild,0.08991361405789433,0,Normal,0,Mild
train,7589,720,SA05,SA05:F07_SA05_R01.txt,1,Fall,1,1,1,Severe,0.06767122659200236,0,Normal,1,Severe
train,7590,721,SA05,SA05:F07_SA05_R01.txt,1,Fall,1,1,1,Severe,0.06858716176712953,0,Normal,1,Severe
train,7591,722,SA05,SA05:F07_SA05_R01.txt,1,Fall,1,1,1,Severe,0.07020946273639889,0,Normal,1,Severe
train,7592,723,SA05,SA05:F07_SA05_R01.txt,1,Fall,1,1,1,Severe,0.06412175771930806,0,Normal,1,Severe
train,7605,724,SA05,SA05:F07_SA05_R02.txt,1,Fall,1,1,1,Severe,0.07964301716894012,0,Normal,1,Severe
train,7606,725,SA05,SA05:F07_SA05_R02.txt,1,Fall,0,0,0,Mild,0.09229575602566475,0,Normal,0,Mild
train,7607,726,SA05,SA05:F07_SA05_R02.txt,1,Fall,0,0,0,Mild,0.09839728421595811,0,Normal,0,Mild
train,7608,727,SA05,SA05:F07_SA05_R02.txt,1,Fall,0,0,0,Mild,0.08925100945463038,0,Normal,0,Mild
train,7620,728,SA05,SA05:F07_SA05_R03.txt,1,Fall,1,1,1,Severe,0.07236195639435461,0,Normal,1,Severe
train,7621,729,SA05,SA05:F07_SA05_R03.txt,1,Fall,1,1,1,Severe,0.07831069999576257,0,Normal,1,Severe
train,7622,730,SA05,SA05:F07_SA05_R03.txt,1,Fall,1,1,1,Severe,0.0839169318559142,0,Normal,1,Severe
train,7623,731,SA05,SA05:F07_SA05_R03.txt,1,Fall,1,1,1,Severe,0.07066372880826771,0,Normal,1,Severe
train,7635,732,SA05,SA05:F07_SA05_R04.txt,1,Fall,1,1,1,Severe,0.07508963329293566,0,Normal,1,Severe
train,7636,733,SA05,SA05:F07_SA05_R04.txt,1,Fall,1,1,1,Severe,0.0812999894777785,0,Normal,1,Severe
train,7637,734,SA05,SA05:F07_SA05_R04.txt,1,Fall,1,1,1,Severe,0.08196463338005289,0,Normal,1,Severe
train,7638,735,SA05,SA05:F07_SA05_R04.txt,1,Fall,1,1,1,Severe,0.07723781057643375,0,Normal,1,Severe
train,7651,736,SA05,SA05:F07_SA05_R05.txt,1,Fall,0,0,0,Mild,0.08175663837109887,0,Normal,0,Mild
train,7652,737,SA05,SA05:F07_SA05_R05.txt,1,Fall,0,0,0,Mild,0.09240114162361718,0,Normal,0,Mild
train,7653,738,SA05,SA05:F07_SA05_R05.txt,1,Fall,0,0,0,Mild,0.08459095749553303,0,Normal,0,Mild
train,7654,739,SA05,SA05:F07_SA05_R05.txt,1,Fall,0,0,0,Mild,0.07798035063117931,0,Normal,0,Mild
train,7662,740,SA05,SA05:F08_SA05_R01.txt,1,Fall,1,1,1,Severe,0.12351596614682242,0,Normal,1,Severe
train,7663,741,SA05,SA05:F08_SA05_R01.txt,1,Fall,1,1,1,Severe,0.13432009031093262,0,Normal,1,Severe
train,7664,742,SA05,SA05:F08_SA05_R01.txt,1,Fall,1,1,1,Severe,0.13301575966840556,0,Normal,1,Severe
train,7665,743,SA05,SA05:F08_SA05_R01.txt,1,Fall,1,1,1,Severe,0.11802176818620191,0,Normal,1,Severe
train,7679,744,SA05,SA05:F08_SA05_R02.txt,1,Fall,0,0,0,Mild,0.11255922736758023,0,Normal,0,Mild
train,7680,745,SA05,SA05:F08_SA05_R02.txt,1,Fall,0,0,0,Mild,0.1316016495764466,0,Normal,0,Mild
train,7681,746,SA05,SA05:F08_SA05_R02.txt,1,Fall,0,0,0,Mild,0.13466184304038503,0,Normal,0,Mild
train,7682,747,SA05,SA05:F08_SA05_R02.txt,1,Fall,0,0,0,Mild,0.12327011255126924,0,Normal,0,Mild
train,7695,748,SA05,SA05:F08_SA05_R03.txt,1,Fall,1,1,1,Severe,0.11336194385378812,0,Normal,1,Severe
train,7696,749,SA05,SA05:F08_SA05_R03.txt,1,Fall,1,1,1,Severe,0.12484528934299866,0,Normal,1,Severe
train,7697,750,SA05,SA05:F08_SA05_R03.txt,1,Fall,1,1,1,Severe,0.1233974607658298,0,Normal,1,Severe
train,7698,751,SA05,SA05:F08_SA05_R03.txt,1,Fall,0,0,0,Mild,0.11321615850571681,0,Normal,0,Mild
train,7708,752,SA05,SA05:F08_SA05_R04.txt,1,Fall,0,0,0,Mild,0.12304489440239885,0,Normal,0,Mild
train,7709,753,SA05,SA05:F08_SA05_R04.txt,1,Fall,0,0,0,Mild,0.12858092695507028,0,Normal,0,Mild
train,7710,754,SA05,SA05:F08_SA05_R04.txt,1,Fall,0,0,0,Mild,0.12186091586210446,0,Normal,0,Mild
train,7711,755,SA05,SA05:F08_SA05_R04.txt,1,Fall,0,0,0,Mild,0.09169338203093508,0,Normal,0,Mild
train,7723,756,SA05,SA05:F08_SA05_R05.txt,1,Fall,0,0,0,Mild,0.097472842944139,0,Normal,0,Mild
train,7724,757,SA05,SA05:F08_SA05_R05.txt,1,Fall,0,0,0,Mild,0.11883773624852478,0,Normal,0,Mild
train,7725,758,SA05,SA05:F08_SA05_R05.txt,1,Fall,0,0,0,Mild,0.12500111688581655,0,Normal,0,Mild
train,7726,759,SA05,SA05:F08_SA05_R05.txt,1,Fall,0,0,0,Mild,0.11841905460088636,0,Normal,0,Mild
train,7741,760,SA05,SA05:F09_SA05_R01.txt,1,Fall,1,1,1,Severe,0.09362801222686568,0,Normal,1,Severe
train,7742,761,SA05,SA05:F09_SA05_R01.txt,1,Fall,1,1,1,Severe,0.11298530124643846,0,Normal,1,Severe
train,7743,762,SA05,SA05:F09_SA05_R01.txt,1,Fall,1,1,1,Severe,0.11226921541586893,0,Normal,1,Severe
train,7744,763,SA05,SA05:F09_SA05_R01.txt,1,Fall,1,1,1,Severe,0.08228795369984743,0,Normal,1,Severe
train,7755,764,SA05,SA05:F09_SA05_R02.txt,1,Fall,1,1,1,Severe,0.095983471193339,0,Normal,1,Severe
train,7756,765,SA05,SA05:F09_SA05_R02.txt,1,Fall,1,1,1,Severe,0.09288713786792996,0,Normal,1,Severe
train,7757,766,SA05,SA05:F09_SA05_R02.txt,1,Fall,1,1,1,Severe,0.09158498790462932,0,Normal,1,Severe
train,7758,767,SA05,SA05:F09_SA05_R02.txt,1,Fall,1,1,1,Severe,0.06596845295326376,0,Normal,1,Severe
train,7771,768,SA05,SA05:F09_SA05_R03.txt,1,Fall,1,1,1,Severe,0.1122593687827586,0,Normal,1,Severe
train,7772,769,SA05,SA05:F09_SA05_R03.txt,1,Fall,1,1,1,Severe,0.11085086126362015,0,Normal,1,Severe
train,7773,770,SA05,SA05:F09_SA05_R03.txt,1,Fall,1,1,1,Severe,0.10394088004850216,0,Normal,1,Severe
train,7774,771,SA05,SA05:F09_SA05_R03.txt,1,Fall,1,1,1,Severe,0.027941756818830044,0,Normal,1,Severe
train,7786,772,SA05,SA05:F09_SA05_R04.txt,1,Fall,1,1,1,Severe,0.10299942176051446,0,Normal,1,Severe
train,7787,773,SA05,SA05:F09_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09650541557238729,0,Normal,1,Severe
train,7788,774,SA05,SA05:F09_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09458585851457108,0,Normal,1,Severe
train,7789,775,SA05,SA05:F09_SA05_R04.txt,1,Fall,1,1,1,Severe,0.07105471514009182,0,Normal,1,Severe
train,7801,776,SA05,SA05:F09_SA05_R05.txt,1,Fall,1,1,1,Severe,0.07745827302804426,0,Normal,1,Severe
train,7802,777,SA05,SA05:F09_SA05_R05.txt,1,Fall,1,1,1,Severe,0.08479014201095747,0,Normal,1,Severe
train,7803,778,SA05,SA05:F09_SA05_R05.txt,1,Fall,1,1,1,Severe,0.08696775418952796,0,Normal,1,Severe
train,7804,779,SA05,SA05:F09_SA05_R05.txt,1,Fall,1,1,1,Severe,0.0762070681034634,0,Normal,1,Severe
train,7815,780,SA05,SA05:F10_SA05_R01.txt,1,Fall,1,1,1,Severe,0.1197964114532864,0,Normal,1,Severe
train,7816,781,SA05,SA05:F10_SA05_R01.txt,1,Fall,1,1,1,Severe,0.12560847114618312,0,Normal,1,Severe
train,7817,782,SA05,SA05:F10_SA05_R01.txt,1,Fall,1,1,1,Severe,0.12495023851547488,0,Normal,1,Severe
train,7818,783,SA05,SA05:F10_SA05_R01.txt,1,Fall,1,1,1,Severe,0.08458258113095157,0,Normal,1,Severe
train,7829,784,SA05,SA05:F10_SA05_R02.txt,1,Fall,0,0,0,Mild,0.09246004670671265,0,Normal,0,Mild
train,7830,785,SA05,SA05:F10_SA05_R02.txt,1,Fall,0,0,0,Mild,0.11134375836103655,0,Normal,0,Mild
train,7831,786,SA05,SA05:F10_SA05_R02.txt,1,Fall,0,0,0,Mild,0.11768484470998292,0,Normal,0,Mild
train,7832,787,SA05,SA05:F10_SA05_R02.txt,1,Fall,0,0,0,Mild,0.12269170200483709,0,Normal,0,Mild
train,7845,788,SA05,SA05:F10_SA05_R03.txt,1,Fall,1,1,1,Severe,0.10320247485239842,0,Normal,1,Severe
train,7846,789,SA05,SA05:F10_SA05_R03.txt,1,Fall,1,1,1,Severe,0.10898168507460954,0,Normal,1,Severe
train,7847,790,SA05,SA05:F10_SA05_R03.txt,1,Fall,1,1,1,Severe,0.100061508046771,0,Normal,1,Severe
train,7848,791,SA05,SA05:F10_SA05_R03.txt,1,Fall,1,1,1,Severe,0.07245780277951841,0,Normal,1,Severe
train,7860,792,SA05,SA05:F10_SA05_R04.txt,1,Fall,0,0,0,Mild,0.08695106784802564,0,Normal,0,Mild
train,7861,793,SA05,SA05:F10_SA05_R04.txt,1,Fall,0,0,0,Mild,0.09936866426422775,0,Normal,0,Mild
train,7862,794,SA05,SA05:F10_SA05_R04.txt,1,Fall,0,0,0,Mild,0.09358237130212127,0,Normal,0,Mild
train,7863,795,SA05,SA05:F10_SA05_R04.txt,1,Fall,0,0,0,Mild,0.06641074628698967,0,Normal,0,Mild
train,7874,796,SA05,SA05:F10_SA05_R05.txt,1,Fall,0,0,0,Mild,0.09037219433762056,0,Normal,0,Mild
train,7875,797,SA05,SA05:F10_SA05_R05.txt,1,Fall,0,0,0,Mild,0.0934216576736141,0,Normal,0,Mild
train,7876,798,SA05,SA05:F10_SA05_R05.txt,1,Fall,0,0,0,Mild,0.08792890856389418,0,Normal,0,Mild
train,7877,799,SA05,SA05:F10_SA05_R05.txt,1,Fall,0,0,0,Mild,0.07634186242496643,0,Normal,0,Mild
train,7889,800,SA05,SA05:F11_SA05_R01.txt,1,Fall,0,0,0,Mild,0.0644771577326117,0,Normal,0,Mild
train,7890,801,SA05,SA05:F11_SA05_R01.txt,1,Fall,0,0,0,Mild,0.07609538225021972,0,Normal,0,Mild
train,7891,802,SA05,SA05:F11_SA05_R01.txt,1,Fall,0,0,0,Mild,0.06667883818369591,0,Normal,0,Mild
train,7892,803,SA05,SA05:F11_SA05_R01.txt,1,Fall,0,0,0,Mild,0.06588726501934822,0,Normal,0,Mild
train,7905,804,SA05,SA05:F11_SA05_R02.txt,1,Fall,0,0,0,Mild,0.06615665722728115,0,Normal,0,Mild
train,7906,805,SA05,SA05:F11_SA05_R02.txt,1,Fall,0,0,0,Mild,0.06137430242177805,0,Normal,0,Mild
train,7907,806,SA05,SA05:F11_SA05_R02.txt,1,Fall,0,0,0,Mild,0.05917058464849695,0,Normal,0,Mild
train,7908,807,SA05,SA05:F11_SA05_R02.txt,1,Fall,0,0,0,Mild,0.01704861398341828,0,Normal,0,Mild
train,7920,808,SA05,SA05:F11_SA05_R03.txt,1,Fall,0,0,0,Mild,0.06726273441154329,0,Normal,0,Mild
train,7921,809,SA05,SA05:F11_SA05_R03.txt,1,Fall,0,0,0,Mild,0.06268700656130155,0,Normal,0,Mild
train,7922,810,SA05,SA05:F11_SA05_R03.txt,1,Fall,0,0,0,Mild,0.05584032008100298,0,Normal,0,Mild
train,7923,811,SA05,SA05:F11_SA05_R03.txt,1,Fall,0,0,0,Mild,0.034740135464638555,0,Normal,0,Mild
train,7934,812,SA05,SA05:F11_SA05_R04.txt,1,Fall,0,0,0,Mild,-0.004300247282421066,1,Anomalous,-1,Non-applicable
train,7935,813,SA05,SA05:F11_SA05_R04.txt,1,Fall,0,0,0,Mild,0.01560103988882744,0,Normal,0,Mild
train,7936,814,SA05,SA05:F11_SA05_R04.txt,1,Fall,0,0,0,Mild,-0.001114041689213252,1,Anomalous,-1,Non-applicable
train,7937,815,SA05,SA05:F11_SA05_R04.txt,1,Fall,0,0,0,Mild,-0.00831217025786457,1,Anomalous,-1,Non-applicable
train,7950,816,SA05,SA05:F11_SA05_R05.txt,1,Fall,0,0,0,Mild,0.06309780482123895,0,Normal,0,Mild
train,7951,817,SA05,SA05:F11_SA05_R05.txt,1,Fall,0,0,0,Mild,0.06223787234406458,0,Normal,0,Mild
train,7952,818,SA05,SA05:F11_SA05_R05.txt,1,Fall,0,0,0,Mild,0.05521584345406644,0,Normal,0,Mild
train,7953,819,SA05,SA05:F11_SA05_R05.txt,1,Fall,0,0,0,Mild,0.018468867826061275,0,Normal,0,Mild
train,7963,820,SA05,SA05:F12_SA05_R01.txt,1,Fall,1,1,1,Severe,0.10606570206558436,0,Normal,1,Severe
train,7964,821,SA05,SA05:F12_SA05_R01.txt,1,Fall,1,1,1,Severe,0.11906180660172444,0,Normal,1,Severe
train,7965,822,SA05,SA05:F12_SA05_R01.txt,1,Fall,1,1,1,Severe,0.11236910833897795,0,Normal,1,Severe
train,7966,823,SA05,SA05:F12_SA05_R01.txt,1,Fall,1,1,1,Severe,0.1064640630698524,0,Normal,1,Severe
train,7980,824,SA05,SA05:F12_SA05_R02.txt,1,Fall,1,1,1,Severe,0.054562686282375816,0,Normal,1,Severe
train,7981,825,SA05,SA05:F12_SA05_R02.txt,1,Fall,1,1,1,Severe,0.121356843699583,0,Normal,1,Severe
train,7982,826,SA05,SA05:F12_SA05_R02.txt,1,Fall,1,1,1,Severe,0.1227678587110258,0,Normal,1,Severe
train,7983,827,SA05,SA05:F12_SA05_R02.txt,1,Fall,1,1,1,Severe,0.1144374469165535,0,Normal,1,Severe
train,7992,828,SA05,SA05:F12_SA05_R03.txt,1,Fall,1,1,1,Severe,0.11095397287912828,0,Normal,1,Severe
train,7993,829,SA05,SA05:F12_SA05_R03.txt,1,Fall,1,1,1,Severe,0.132890139726912,0,Normal,1,Severe
train,7994,830,SA05,SA05:F12_SA05_R03.txt,1,Fall,1,1,1,Severe,0.12551213834887237,0,Normal,1,Severe
train,7995,831,SA05,SA05:F12_SA05_R03.txt,1,Fall,1,1,1,Severe,0.11475234546265856,0,Normal,1,Severe
train,8008,832,SA05,SA05:F12_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09938658583404109,0,Normal,1,Severe
train,8009,833,SA05,SA05:F12_SA05_R04.txt,1,Fall,1,1,1,Severe,0.11282612145359389,0,Normal,1,Severe
train,8010,834,SA05,SA05:F12_SA05_R04.txt,1,Fall,1,1,1,Severe,0.10959563623503293,0,Normal,1,Severe
train,8011,835,SA05,SA05:F12_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09226718659020994,0,Normal,1,Severe
train,8025,836,SA05,SA05:F12_SA05_R05.txt,1,Fall,1,1,1,Severe,0.08733918546538738,0,Normal,1,Severe
train,8026,837,SA05,SA05:F12_SA05_R05.txt,1,Fall,1,1,1,Severe,0.08046551170910121,0,Normal,1,Severe
train,8027,838,SA05,SA05:F12_SA05_R05.txt,1,Fall,1,1,1,Severe,0.06137513831769764,0,Normal,1,Severe
train,8028,839,SA05,SA05:F12_SA05_R05.txt,1,Fall,1,1,1,Severe,0.028125224812167837,0,Normal,1,Severe
train,8037,840,SA05,SA05:F13_SA05_R01.txt,1,Fall,0,0,0,Mild,0.08225828707306393,0,Normal,0,Mild
train,8038,841,SA05,SA05:F13_SA05_R01.txt,1,Fall,0,0,0,Mild,0.08142867782229979,0,Normal,0,Mild
train,8039,842,SA05,SA05:F13_SA05_R01.txt,1,Fall,0,0,0,Mild,0.0720271934641506,0,Normal,0,Mild
train,8040,843,SA05,SA05:F13_SA05_R01.txt,1,Fall,1,1,1,Severe,0.049701628038441525,0,Normal,1,Severe
train,8054,844,SA05,SA05:F13_SA05_R02.txt,1,Fall,0,0,0,Mild,0.10194820345879912,0,Normal,0,Mild
train,8055,845,SA05,SA05:F13_SA05_R02.txt,1,Fall,1,1,1,Severe,0.06658020619576221,0,Normal,1,Severe
train,8056,846,SA05,SA05:F13_SA05_R02.txt,1,Fall,1,1,1,Severe,0.0615040457928176,0,Normal,1,Severe
train,8057,847,SA05,SA05:F13_SA05_R02.txt,1,Fall,1,1,1,Severe,0.052399445896094465,0,Normal,1,Severe
train,8069,848,SA05,SA05:F13_SA05_R03.txt,1,Fall,1,1,1,Severe,0.08706082389896286,0,Normal,1,Severe
train,8070,849,SA05,SA05:F13_SA05_R03.txt,1,Fall,1,1,1,Severe,0.07194572078843581,0,Normal,1,Severe
train,8071,850,SA05,SA05:F13_SA05_R03.txt,1,Fall,1,1,1,Severe,0.05307751305829689,0,Normal,1,Severe
train,8072,851,SA05,SA05:F13_SA05_R03.txt,1,Fall,1,1,1,Severe,0.05432270593279398,0,Normal,1,Severe
train,8083,852,SA05,SA05:F13_SA05_R04.txt,1,Fall,0,0,0,Mild,0.08157147078397414,0,Normal,0,Mild
train,8084,853,SA05,SA05:F13_SA05_R04.txt,1,Fall,0,0,0,Mild,0.07121962667896553,0,Normal,0,Mild
train,8085,854,SA05,SA05:F13_SA05_R04.txt,1,Fall,0,0,0,Mild,0.06900840891876342,0,Normal,0,Mild
train,8086,855,SA05,SA05:F13_SA05_R04.txt,1,Fall,0,0,0,Mild,0.044561132686752825,0,Normal,0,Mild
train,8099,856,SA05,SA05:F13_SA05_R05.txt,1,Fall,0,0,0,Mild,0.0808527936662734,0,Normal,0,Mild
train,8100,857,SA05,SA05:F13_SA05_R05.txt,1,Fall,1,1,1,Severe,0.09507114091441077,0,Normal,1,Severe
train,8101,858,SA05,SA05:F13_SA05_R05.txt,1,Fall,1,1,1,Severe,0.08093973304138435,0,Normal,1,Severe
train,8102,859,SA05,SA05:F13_SA05_R05.txt,1,Fall,1,1,1,Severe,0.06724807735808297,0,Normal,1,Severe
train,8112,860,SA05,SA05:F14_SA05_R01.txt,1,Fall,0,0,0,Mild,0.09498876609341617,0,Normal,0,Mild
train,8113,861,SA05,SA05:F14_SA05_R01.txt,1,Fall,0,0,0,Mild,0.10209375567981838,0,Normal,0,Mild
train,8114,862,SA05,SA05:F14_SA05_R01.txt,1,Fall,0,0,0,Mild,0.09921078534220257,0,Normal,0,Mild
train,8115,863,SA05,SA05:F14_SA05_R01.txt,1,Fall,0,0,0,Mild,0.02794330049345528,0,Normal,0,Mild
train,8127,864,SA05,SA05:F14_SA05_R02.txt,1,Fall,1,1,1,Severe,0.07953514897957153,0,Normal,1,Severe
train,8128,865,SA05,SA05:F14_SA05_R02.txt,1,Fall,1,1,1,Severe,0.090191721465127,0,Normal,1,Severe
train,8129,866,SA05,SA05:F14_SA05_R02.txt,1,Fall,1,1,1,Severe,0.08933535410599963,0,Normal,1,Severe
train,8130,867,SA05,SA05:F14_SA05_R02.txt,1,Fall,1,1,1,Severe,0.06663435682274155,0,Normal,1,Severe
train,8142,868,SA05,SA05:F14_SA05_R03.txt,1,Fall,1,1,1,Severe,0.0914194974607565,0,Normal,1,Severe
train,8143,869,SA05,SA05:F14_SA05_R03.txt,1,Fall,1,1,1,Severe,0.09487674193695794,0,Normal,1,Severe
train,8144,870,SA05,SA05:F14_SA05_R03.txt,1,Fall,1,1,1,Severe,0.08878023759889425,0,Normal,1,Severe
train,8145,871,SA05,SA05:F14_SA05_R03.txt,1,Fall,1,1,1,Severe,0.04029442195438204,0,Normal,1,Severe
train,8157,872,SA05,SA05:F14_SA05_R04.txt,1,Fall,1,1,1,Severe,0.10096663883337931,0,Normal,1,Severe
train,8158,873,SA05,SA05:F14_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09969212452025789,0,Normal,1,Severe
train,8159,874,SA05,SA05:F14_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09055747583685436,0,Normal,1,Severe
train,8160,875,SA05,SA05:F14_SA05_R04.txt,1,Fall,1,1,1,Severe,0.051335443996018415,0,Normal,1,Severe
train,8173,876,SA05,SA05:F14_SA05_R05.txt,1,Fall,1,1,1,Severe,0.10687510703503111,0,Normal,1,Severe
train,8174,877,SA05,SA05:F14_SA05_R05.txt,1,Fall,1,1,1,Severe,0.10597203546711104,0,Normal,1,Severe
train,8175,878,SA05,SA05:F14_SA05_R05.txt,1,Fall,1,1,1,Severe,0.09841626861315583,0,Normal,1,Severe
train,8176,879,SA05,SA05:F14_SA05_R05.txt,1,Fall,1,1,1,Severe,0.03777667396851886,0,Normal,1,Severe
train,8187,880,SA05,SA05:F15_SA05_R01.txt,1,Fall,1,1,1,Severe,0.09600774510359422,0,Normal,1,Severe
train,8188,881,SA05,SA05:F15_SA05_R01.txt,1,Fall,1,1,1,Severe,0.10371317332343499,0,Normal,1,Severe
train,8189,882,SA05,SA05:F15_SA05_R01.txt,1,Fall,1,1,1,Severe,0.10090036346424369,0,Normal,1,Severe
train,8190,883,SA05,SA05:F15_SA05_R01.txt,1,Fall,1,1,1,Severe,0.05153779092568439,0,Normal,1,Severe
train,8203,884,SA05,SA05:F15_SA05_R02.txt,1,Fall,1,1,1,Severe,0.10287510671081329,0,Normal,1,Severe
train,8204,885,SA05,SA05:F15_SA05_R02.txt,1,Fall,1,1,1,Severe,0.10934079012484132,0,Normal,1,Severe
train,8205,886,SA05,SA05:F15_SA05_R02.txt,1,Fall,1,1,1,Severe,0.10452442287471653,0,Normal,1,Severe
train,8206,887,SA05,SA05:F15_SA05_R02.txt,1,Fall,1,1,1,Severe,0.036772291356517495,0,Normal,1,Severe
train,8217,888,SA05,SA05:F15_SA05_R03.txt,1,Fall,1,1,1,Severe,0.09240598077388457,0,Normal,1,Severe
train,8218,889,SA05,SA05:F15_SA05_R03.txt,1,Fall,1,1,1,Severe,0.10614651467112735,0,Normal,1,Severe
train,8219,890,SA05,SA05:F15_SA05_R03.txt,1,Fall,1,1,1,Severe,0.10443263948329884,0,Normal,1,Severe
train,8220,891,SA05,SA05:F15_SA05_R03.txt,1,Fall,1,1,1,Severe,0.0763471490266866,0,Normal,1,Severe
train,8234,892,SA05,SA05:F15_SA05_R04.txt,1,Fall,1,1,1,Severe,0.0962424195491669,0,Normal,1,Severe
train,8235,893,SA05,SA05:F15_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09907950266482168,0,Normal,1,Severe
train,8236,894,SA05,SA05:F15_SA05_R04.txt,1,Fall,1,1,1,Severe,0.09578988879507361,0,Normal,1,Severe
train,8237,895,SA05,SA05:F15_SA05_R04.txt,1,Fall,1,1,1,Severe,0.05788578152375512,0,Normal,1,Severe
train,8248,896,SA05,SA05:F15_SA05_R05.txt,1,Fall,1,1,1,Severe,0.05382004033265564,0,Normal,1,Severe
train,8249,897,SA05,SA05:F15_SA05_R05.txt,1,Fall,1,1,1,Severe,0.06266565086553327,0,Normal,1,Severe
train,8250,898,SA05,SA05:F15_SA05_R05.txt,1,Fall,1,1,1,Severe,0.06087482157969071,0,Normal,1,Severe
train,8251,899,SA05,SA05:F15_SA05_R05.txt,1,Fall,1,1,1,Severe,0.01942030521416671,0,Normal,1,Severe
train,9896,900,SA06,SA06:F01_SA06_R01.txt,1,Fall,0,0,0,Mild,0.07215488422483618,0,Normal,0,Mild
train,9897,901,SA06,SA06:F01_SA06_R01.txt,1,Fall,0,0,0,Mild,0.07153593813966352,0,Normal,0,Mild
train,9898,902,SA06,SA06:F01_SA06_R01.txt,1,Fall,0,0,0,Mild,0.05940306797029765,0,Normal,0,Mild
train,9899,903,SA06,SA06:F01_SA06_R01.txt,1,Fall,0,0,0,Mild,0.04691278184128844,0,Normal,0,Mild
train,9910,904,SA06,SA06:F01_SA06_R02.txt,1,Fall,0,0,0,Mild,0.0864915304288007,0,Normal,0,Mild
train,9911,905,SA06,SA06:F01_SA06_R02.txt,1,Fall,0,0,0,Mild,0.09117514567979956,0,Normal,0,Mild
train,9912,906,SA06,SA06:F01_SA06_R02.txt,1,Fall,0,0,0,Mild,0.09559982477490042,0,Normal,0,Mild
train,9913,907,SA06,SA06:F01_SA06_R02.txt,1,Fall,0,0,0,Mild,0.07583795907082053,0,Normal,0,Mild
train,9924,908,SA06,SA06:F01_SA06_R03.txt,1,Fall,0,0,0,Mild,0.0979492274118075,0,Normal,0,Mild
train,9925,909,SA06,SA06:F01_SA06_R03.txt,1,Fall,0,0,0,Mild,0.10716724602400801,0,Normal,0,Mild
train,9926,910,SA06,SA06:F01_SA06_R03.txt,1,Fall,0,0,0,Mild,0.1071014213804114,0,Normal,0,Mild
train,9927,911,SA06,SA06:F01_SA06_R03.txt,1,Fall,0,0,0,Mild,0.09873154418140823,0,Normal,0,Mild
train,9939,912,SA06,SA06:F01_SA06_R04.txt,1,Fall,0,0,0,Mild,0.10497223383865772,0,Normal,0,Mild
train,9940,913,SA06,SA06:F01_SA06_R04.txt,1,Fall,0,0,0,Mild,0.1046183677866564,0,Normal,0,Mild
train,9941,914,SA06,SA06:F01_SA06_R04.txt,1,Fall,0,0,0,Mild,0.10881519812638829,0,Normal,0,Mild
train,9942,915,SA06,SA06:F01_SA06_R04.txt,1,Fall,0,0,0,Mild,0.07382648399136843,0,Normal,0,Mild
train,9955,916,SA06,SA06:F01_SA06_R05.txt,1,Fall,1,1,1,Severe,0.04471471545175093,0,Normal,1,Severe
train,9956,917,SA06,SA06:F01_SA06_R05.txt,1,Fall,1,1,1,Severe,0.06032563724609391,0,Normal,1,Severe
train,9957,918,SA06,SA06:F01_SA06_R05.txt,1,Fall,1,1,1,Severe,0.059495012995484486,0,Normal,1,Severe
train,9958,919,SA06,SA06:F01_SA06_R05.txt,1,Fall,1,1,1,Severe,0.042432383441464216,0,Normal,1,Severe
