split,window_index,subject_id,recording_id,class_label,class_name,is_fall_window,fall_window_order,cluster_id,severity_label,severity_class,anomaly_score,anomaly_flag,anomaly_marking,refined_severity_label,refined_severity_class
train,1080,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1081,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1082,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1083,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1084,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1085,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1086,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1087,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1088,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1089,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1090,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1091,SA01,SA01:D12_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1092,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1093,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1094,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1095,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1096,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1097,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1098,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1099,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1100,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1101,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1102,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1103,SA01,SA01:D12_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1104,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1105,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1106,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1107,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1108,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1109,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1110,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1111,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1112,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1113,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1114,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1115,SA01,SA01:D12_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1116,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1117,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1118,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1119,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1120,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1121,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1122,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1123,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1124,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1125,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1126,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1127,SA01,SA01:D12_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1128,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1129,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1130,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1131,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1132,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1133,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1134,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1135,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1136,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1137,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1138,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1139,SA01,SA01:D13_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1140,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1141,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1142,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1143,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1144,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1145,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1146,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1147,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1148,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1149,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1150,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1151,SA01,SA01:D13_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1152,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1153,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1154,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1155,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1156,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1157,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1158,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1159,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1160,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1161,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1162,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1163,SA01,SA01:D13_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1164,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1165,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1166,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1167,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1168,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1169,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1170,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1171,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1172,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1173,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1174,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1175,SA01,SA01:D13_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1176,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1177,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1178,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1179,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1180,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1181,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1182,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1183,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1184,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1185,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1186,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1187,SA01,SA01:D13_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1188,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1189,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1190,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1191,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1192,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1193,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1194,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1195,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1196,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1197,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1198,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1199,SA01,SA01:D14_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1200,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1201,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1202,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1203,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1204,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1205,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1206,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1207,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1208,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1209,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1210,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1211,SA01,SA01:D14_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1212,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1213,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1214,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1215,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1216,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1217,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1218,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1219,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1220,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1221,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1222,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1223,SA01,SA01:D14_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1224,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1225,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1226,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1227,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1228,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1229,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1230,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1231,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1232,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1233,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1234,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1235,SA01,SA01:D14_SA01_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1236,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1237,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1238,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1239,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1240,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1241,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1242,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1243,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1244,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1245,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1246,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1247,SA01,SA01:D14_SA01_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1248,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1249,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1250,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1251,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1252,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1253,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1254,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1255,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1256,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1257,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1258,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1259,SA01,SA01:D15_SA01_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1260,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1261,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1262,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1263,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1264,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1265,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1266,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1267,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1268,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1269,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1270,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1271,SA01,SA01:D15_SA01_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1272,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1273,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1274,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1275,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1276,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,1277,SA01,SA01:D15_SA01_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
